dx_class	ICD10_CD	ICD10_CD_NODOT	ICD10_LDESC	IsSubsequent	IsSequela	Billable	Remission
Substance Abuse Disorder	F12.951	F12951	Cannabis use, unspecified with psychotic disorder with hallucinations	0	0	1	0
Substance Abuse Disorder	F12.959	F12959	Cannabis use, unspecified with psychotic disorder, unspecified	0	0	1	0
Substance Abuse Disorder	F12.98	F1298	Cannabis use unspecified with other cannabis-induced disorder	0	0	0	0
Substance Abuse Disorder	F12.980	F12980	Cannabis use, unspecified with anxiety disorder	0	0	1	0
Substance Abuse Disorder	F12.988	F12988	Cannabis use, unspecified with other cannabis-induced disorder	0	0	1	0
Substance Abuse Disorder	F12.99	F1299	Cannabis use, unspecified with unspecified cannabis-induced disorder	0	0	1	0
Substance Abuse Disorder	F13	F13	Sedative hypnotic or anxiolytic related disorders	0	0	0	0
Substance Abuse Disorder	F13.1	F131	Sedative hypnotic or anxiolytic abuse	0	0	0	0
Substance Abuse Disorder	F13.10	F1310	Sedative, hypnotic or anxiolytic abuse, uncomplicated	0	0	1	0
Substance Abuse Disorder	F13.12	F1312	Sedative hypnotic or anxiolytic abuse with intoxication	0	0	0	0
Substance Abuse Disorder	F13.120	F13120	Sedative, hypnotic or anxiolytic abuse with intoxication, uncomplicate	0	0	1	0
Substance Abuse Disorder	F13.121	F13121	Sedative, hypnotic or anxiolytic abuse with intoxication delirium	0	0	1	0
Substance Abuse Disorder	F13.129	F13129	Sedative, hypnotic or anxiolytic abuse with intoxication, unspecified	0	0	1	0
Substance Abuse Disorder	F13.14	F1314	Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxi	0	0	1	0
Substance Abuse Disorder	F13.15	F1315	Sedative hypnotic or anxiolytic abuse with psychotic disorder	0	0	0	0
Substance Abuse Disorder	F13.150	F13150	Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxi	0	0	1	0
Substance Abuse Disorder	F13.151	F13151	Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxi	0	0	1	0
Substance Abuse Disorder	F13.159	F13159	Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxi	0	0	1	0
Substance Abuse Disorder	F13.18	F1318	Sedative hypnotic or anxiolytic abuse with other Sedative hypnotic or	0	0	0	0
Substance Abuse Disorder	F13.180	F13180	Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxi	0	0	1	0
Substance Abuse Disorder	F13.181	F13181	Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxi	0	0	1	0
Substance Abuse Disorder	F13.182	F13182	Sedative, hypnotic or anxiolytic abuse w sleep disorder	0	0	1	0
Substance Abuse Disorder	F13.188	F13188	Sedative, hypnotic or anxiolytic abuse with other sedative, hypnotic o	0	0	1	0
Substance Abuse Disorder	F13.19	F1319	Sedative, hypnotic or anxiolytic abuse with unspecified sedative, hypn	0	0	1	0
Substance Abuse Disorder	F13.2	F132	Sedative hypnotic or anxiolytic dependence	0	0	0	0
Substance Abuse Disorder	F13.20	F1320	Sedative, hypnotic or anxiolytic dependence, uncomplicated	0	0	1	0
Substance Abuse Disorder	F13.21	F1321	Sedative, hypnotic or anxiolytic dependence, in remission	0	0	1	1
Substance Abuse Disorder	F13.22	F1322	Sedative hypnotic or anxiolytic dependence with intoxication	0	0	0	0
Substance Abuse Disorder	F13.220	F13220	Sedative, hypnotic or anxiolytic dependence with intoxication, uncompl	0	0	1	0
Substance Abuse Disorder	F13.221	F13221	Sedative, hypnotic or anxiolytic dependence with intoxication delirium	0	0	1	0
Substance Abuse Disorder	F13.229	F13229	Sedative, hypnotic or anxiolytic dependence with intoxication, unspeci	0	0	1	0
Substance Abuse Disorder	F13.23	F1323	Sedative hypnotic or anxiolytic dependence with withdrawal	0	0	0	0
Substance Abuse Disorder	F13.230	F13230	Sedative, hypnotic or anxiolytic dependence with withdrawal, uncomplic	0	0	1	0
Substance Abuse Disorder	F13.231	F13231	Sedative, hypnotic or anxiolytic dependence with withdrawal delirium	0	0	1	0
Substance Abuse Disorder	F13.232	F13232	Sedative, hypnotic or anxiolytic dependence with withdrawal with perce	0	0	1	0
Substance Abuse Disorder	F13.239	F13239	Sedative, hypnotic or anxiolytic dependence with withdrawal, unspecifi	0	0	1	0
Substance Abuse Disorder	F13.24	F1324	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.25	F1325	Sedative hypnotic or anxiolytic dependence with psychotic disorder	0	0	0	0
Substance Abuse Disorder	F13.250	F13250	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.251	F13251	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.259	F13259	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.26	F1326	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.27	F1327	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.28	F1328	Sedative hypnotic or anxiolytic dependence with other Sedative hypnoti	0	0	0	0
Substance Abuse Disorder	F13.280	F13280	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.281	F13281	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.282	F13282	Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or	0	0	1	0
Substance Abuse Disorder	F13.288	F13288	Sedative, hypnotic or anxiolytic dependence with other sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.29	F1329	Sedative, hypnotic or anxiolytic dependence with unspecified sedative,	0	0	1	0
Substance Abuse Disorder	F13.9	F139	Sedative hypnotic or anxiolytic use unspecified	0	0	0	0
Substance Abuse Disorder	F13.90	F1390	Sedative, hypnotic, or anxiolytic use, unspecified, uncomplicated	0	0	1	0
Substance Abuse Disorder	F13.92	F1392	Sedative hypnotic or anxiolytic use unspecified with psychotic disorde	0	0	0	0
Substance Abuse Disorder	F13.920	F13920	Sedative, hypnotic or anxiolytic use, unspecified with intoxication, u	0	0	1	0
Substance Abuse Disorder	F13.921	F13921	Sedative, hypnotic or anxiolytic use, unspecified with intoxication de	0	0	1	0
Substance Abuse Disorder	F13.929	F13929	Sedative, hypnotic or anxiolytic use, unspecified with intoxication, u	0	0	1	0
Substance Abuse Disorder	F13.93	F1392	Sedative hypnotic or anxiolytic use	0	0	0	0
Substance Abuse Disorder	F13.930	F13930	Sedative, hypnotic or anxiolytic use, unspecified with withdrawal, unc	0	0	1	0
Substance Abuse Disorder	F13.931	F13931	Sedative, hypnotic or anxiolytic use, unspecified with withdrawal deli	0	0	1	0
Substance Abuse Disorder	F13.932	F13932	Sedative, hypnotic or anxiolytic use, unspecified with withdrawal with	0	0	1	0
Substance Abuse Disorder	F13.939	F13939	Sedative, hypnotic or anxiolytic use, unspecified with withdrawal, uns	0	0	1	0
Substance Abuse Disorder	F13.94	F1394	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.95	F1395	Sedative hypnotic or anxiolytic use	0		0	0
Substance Abuse Disorder	F13.950	F13950	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.951	F13951	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.959	F13959	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.96	F1396	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.97	F1397	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.98	F1398	Sedative hypnotic or anxiolytic use unspecified with other Sedative hy	0	0	0	0
Substance Abuse Disorder	F13.980	F13980	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.981	F13981	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.982	F13982	Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypno	0	0	1	0
Substance Abuse Disorder	F13.988	F13988	Sedative, hypnotic or anxiolytic use, unspecified with other sedative,	0	0	1	0
Substance Abuse Disorder	F13.99	F1399	Sedative, hypnotic or anxiolytic use, unspecified with unspecified sed	0	0	1	0
Substance Abuse Disorder	F14	F14	Cocaine related disorders	0	0	0	0
Substance Abuse Disorder	F14.1	F141	Cocaine abuse	0	0	0	0
Substance Abuse Disorder	F14.10	F1410	Cocaine abuse, uncomplicated	0	0	1	0
Substance Abuse Disorder	F14.12	F1412	Cocaine abuse with intoxication	0	0	0	0
Substance Abuse Disorder	F14.120	F14120	Cocaine abuse with intoxication, uncomplicated	0	0	1	0
Substance Abuse Disorder	F14.121	F14121	Cocaine abuse with intoxication with delirium	0	0	1	0
Substance Abuse Disorder	F14.122	F14122	Cocaine abuse with intoxication with perceptual disturbance	0	0	1	0
Substance Abuse Disorder	F14.129	F14129	Cocaine abuse with intoxication, unspecified	0	0	1	0
Substance Abuse Disorder	F14.14	F1414	Cocaine abuse with cocaine-induced mood disorder	0	0	1	0
Substance Abuse Disorder	F14.15	F1415	Cocaine abuse with psychotic disorder	0	0	0	0
Substance Abuse Disorder	F14.150	F14150	Cocaine abuse with cocaine-induced psychotic disorder with delusions	0	0	1	0
Substance Abuse Disorder	F14.151	F14151	Cocaine abuse with cocaine-induced psychotic disorder with hallucinati	0	0	1	0
Substance Abuse Disorder	F14.159	F14159	Cocaine abuse with cocaine-induced psychotic disorder, unspecified	0	0	1	0
Substance Abuse Disorder	F14.18	F1418	Cocaine abuse with other cocaine-induced disorder	0	0	0	0
Substance Abuse Disorder	F14.180	F14180	Cocaine abuse with cocaine-induced anxiety disorder	0	0	1	0
Substance Abuse Disorder	F14.181	F14181	Cocaine abuse with cocaine-induced sexual dysfunction	0	0	1	0
Substance Abuse Disorder	F14.182	F14182	Cocaine abuse with cocaine-induced sleep disorder	0	0	1	0
Substance Abuse Disorder	F14.188	F14188	Cocaine abuse with other cocaine-induced disorder	0	0	1	0
Substance Abuse Disorder	F14.19	F1419	Cocaine abuse with unspecified cocaine-induced disorder	0	0	1	0
Substance Abuse Disorder	F14.2	F142	Cocaine dependence	0	0	0	0
Substance Abuse Disorder	F14.20	F1420	Cocaine dependence, uncomplicated	0	0	1	0
Substance Abuse Disorder	F14.21	F1421	Cocaine dependence, in remission	0	0	1	1
Substance Abuse Disorder	F14.22	F1422	Cocaine dependence with intoxication	0	0	0	0
Substance Abuse Disorder	F14.220	F14220	Cocaine dependence with intoxication, uncomplicated	0	0	1	0
Substance Abuse Disorder	F14.221	F14221	Cocaine dependence with intoxication delirium	0	0	1	0
Substance Abuse Disorder	F14.222	F14222	Cocaine dependence with intoxication with perceptual disturbance	0	0	1	0
Substance Abuse Disorder	F14.229	F14229	Cocaine dependence with intoxication, unspecified	0	0	1	0
Substance Abuse Disorder	F14.23	F1423	Cocaine dependence with withdrawal	0	0	1	0
Substance Abuse Disorder	F14.24	F1424	Cocaine dependence with cocaine-induced mood disorder	0	0	1	0
Substance Abuse Disorder	F14.25	F1425	Cocaine dependence with psychotic disorder	0	0	0	0
Substance Abuse Disorder	F14.250	F14250	Cocaine dependence with cocaine-induced psychotic disorder with delusi	0	0	1	0
Substance Abuse Disorder	F14.251	F14251	Cocaine dependence with cocaine-induced psychotic disorder with halluc	0	0	1	0
Substance Abuse Disorder	F14.259	F14259	Cocaine dependence with cocaine-induced psychotic disorder, unspecifie	0	0	1	0
Substance Abuse Disorder	F14.28	F1428	Cocaine dependence with other cocaine-induced disorder	0	0	0	0
Substance Abuse Disorder	F14.280	F14280	Cocaine dependence with cocaine-induced anxiety disorder	0	0	1	0
Substance Abuse Disorder	F14.281	F14281	Cocaine dependence with cocaine-induced sexual dysfunction	0	0	1	0
Substance Abuse Disorder	F14.282	F14282	Cocaine dependence with cocaine-induced sleep disorder	0	0	1	0
Substance Abuse Disorder	F14.288	F14288	Cocaine dependence with other cocaine-induced disorder	0	0	1	0
Substance Abuse Disorder	F14.29	F1429	Cocaine dependence with unspecified cocaine-induced disorder	0	0	1	0
Substance Abuse Disorder	F14.9	F149	Cocaine use unspecified	0	0	0	0
Substance Abuse Disorder	F14.90	F1490	Cocaine use, unspecified, uncomplicated	0	0	1	0
Substance Abuse Disorder	F14.92	F1492	Cocaine use unspecified with psychotic disorder	0	0	0	0
Substance Abuse Disorder	F14.920	F14920	Cocaine use, unspecified with intoxication, uncomplicated	0	0	1	0
Substance Abuse Disorder	F14.921	F14921	Cocaine use, unspecified with intoxication delirium	0	0	1	0
Substance Abuse Disorder	F14.922	F14922	Cocaine use, unspecified with intoxication with perceptual disturbance	0	0	1	0
Substance Abuse Disorder	F14.929	F14929	Cocaine use, unspecified with intoxication, unspecified	0	0	1	0
Substance Abuse Disorder	F14.94	F1494	Cocaine use, unspecified with cocaine-induced mood disorder	0	0	1	0
Substance Abuse Disorder	F14.95	F1495	Cocaine use unspecified with cocaine-induced psychotic disorder	0	0	0	0
Substance Abuse Disorder	F14.950	F14950	Cocaine use, unspecified with cocaine-induced psychotic disorder with	0	0	1	0
Substance Abuse Disorder	F14.951	F14951	Cocaine use, unspecified with cocaine-induced psychotic disorder with	0	0	1	0
Substance Abuse Disorder	F14.959	F14959	Cocaine use, unspecified with cocaine-induced psychotic disorder, unsp	0	0	1	0
Substance Abuse Disorder	F14.98	F1498	Cocaine use unspecified with other cocaine-induced disorder	0	0	0	0
Substance Abuse Disorder	F14.980	F14980	Cocaine use, unspecified with cocaine-induced anxiety disorder	0	0	1	0
Substance Abuse Disorder	F14.981	F14981	Cocaine use, unspecified with cocaine-induced sexual dysfunction	0	0	1	0
Substance Abuse Disorder	F14.982	F14982	Cocaine use, unspecified with cocaine-induced sleep disorder	0	0	1	0
Substance Abuse Disorder	F14.988	F14988	Cocaine use, unspecified with other cocaine-induced disorder	0	0	1	0
Substance Abuse Disorder	F14.99	F1499	Cocaine use, unspecified with unspecified cocaine-induced disorder	0	0	1	0
Substance Abuse Disorder	F15	F15	Other stimulant related disorders	0	0	0	0
Substance Abuse Disorder	F15.1	F151	Other stimulant abuse	0	0	0	0
Substance Abuse Disorder	F15.10	F1510	Other stimulant abuse, uncomplicated	0	0	1	0
Substance Abuse Disorder	F15.12	F1512	Other stimulant abuse with intoxication	0	0	0	0
Substance Abuse Disorder	F15.120	F15120	Other stimulant abuse with intoxication, uncomplicated	0	0	1	0
Substance Abuse Disorder	F15.121	F15121	Other stimulant abuse with intoxication delirium	0	0	1	0
Substance Abuse Disorder	F15.122	F15122	Other stimulant abuse with intoxication with perceptual disturbance	0	0	1	0
Substance Abuse Disorder	F15.129	F15129	Other stimulant abuse with intoxication, unspecified	0	0	1	0
Substance Abuse Disorder	F15.14	F1514	Other stimulant abuse with stimulant-induced mood disorder	0	0	1	0
Substance Abuse Disorder	F15.15	F1515	Other stimulant abuse with psychotic disorder	0	0	0	0
Substance Abuse Disorder	F15.150	F15150	Other stimulant abuse with stimulant-induced psychotic disorder with d	0	0	1	0
Substance Abuse Disorder	F15.151	F15151	Other stimulant abuse with stimulant-induced psychotic disorder with h	0	0	1	0
Substance Abuse Disorder	F15.159	F15159	Other stimulant abuse with stimulant-induced psychotic disorder, unspe	0	0	1	0
Substance Abuse Disorder	F15.18	F1518	Other stimulant abuse with other stimulant-induced disorder	0	0	0	0
Substance Abuse Disorder	F15.180	F15180	Other stimulant abuse with stimulant-induced anxiety disorder	0	0	1	0
Substance Abuse Disorder	F15.181	F15181	Other stimulant abuse with stimulant-induced sexual dysfunction	0	0	1	0
Substance Abuse Disorder	F15.182	F15182	Other stimulant abuse with stimulant-induced sleep disorder	0	0	1	0
Substance Abuse Disorder	F15.188	F15188	Other stimulant abuse with other stimulant-induced disorder	0	0	1	0
Substance Abuse Disorder	F15.19	F1519	Other stimulant abuse with unspecified stimulant-induced disorder	0	0	1	0
Substance Abuse Disorder	F15.2	F152	Other stimulant dependence	0	0	0	0
Substance Abuse Disorder	F15.20	F1520	Other stimulant dependence, uncomplicated	0	0	1	0
Substance Abuse Disorder	F15.21	F1521	Other stimulant dependence, in remission	0	0	1	1
Substance Abuse Disorder	F15.22	F1522	Other stimulant dependence with intoxication	0	0	0	0
Substance Abuse Disorder	F15.220	F15220	Other stimulant dependence with intoxication, uncomplicated	0	0	1	0
Substance Abuse Disorder	F15.221	F15221	Other stimulant dependence with intoxication delirium	0	0	1	0
Substance Abuse Disorder	F15.222	F15222	Other stimulant dependence with intoxication with perceptual disturban	0	0	1	0
Substance Abuse Disorder	F15.229	F15229	Other stimulant dependence with intoxication, unspecified	0	0	1	0
Substance Abuse Disorder	F15.23	F1523	Other stimulant dependence with withdrawal	0	0	1	0
Substance Abuse Disorder	F15.24	F1524	Other stimulant dependence with stimulant-induced mood disorder	0	0	1	0
Substance Abuse Disorder	F15.25	F1525	Other stimulant dependence with psychotic disorder	0	0	0	0
Substance Abuse Disorder	F15.250	F15250	Other stimulant dependence with stimulant-induced psychotic disorder w	0	0	1	0
Substance Abuse Disorder	F15.251	F15251	Other stimulant dependence with stimulant-induced psychotic disorder w	0	0	1	0
Substance Abuse Disorder	F15.259	F15259	Other stimulant dependence with stimulant-induced psychotic disorder,	0	0	1	0
Substance Abuse Disorder	F15.28	F1528	Other stimulant dependence with other stimulant-induced disorder	0	0	0	0
Substance Abuse Disorder	F15.280	F15280	Other stimulant dependence with stimulant-induced anxiety disorder	0	0	1	0
Substance Abuse Disorder	F15.281	F15281	Other stimulant dependence with stimulant-induced sexual dysfunction	0	0	1	0
Substance Abuse Disorder	F15.282	F15282	Other stimulant dependence with stimulant-induced sleep disorder	0	0	1	0
